Actual Price,Predicted Price
125,118.72119
95,160.57246
150,81.48983
100,112.83426
175,186.05176
130,107.47494
75,108.25328
50,101.75527
43,88.765594
175,202.17493
135,156.31593
239,188.91757
76,70.693756
50,75.54896
299,204.96509
80,89.16556
66,89.92058
140,138.20563
205,135.1958
69,99.36212
85,120.68177
225,139.44205
270,100.78953
35,55.862648
129,127.26392
60,85.653305
200,178.30388
69,80.0889
99,128.5055
65,107.652596
79,111.22458
100,118.60245
79,164.81313
70,98.149345
90,148.55385
85,128.0706
80,137.25542
244,205.33568
150,144.41496
43,85.75947
54,99.711235
220,152.31136
65,82.07922
99,86.31356
150,155.56691
168,108.28412
165,72.47698
72,49.368916
140,75.79378
199,235.3367
109,92.78276
60,78.45109
115,152.50232
150,91.86587
297,183.31903
40,67.210335
49,59.62183
85,71.95501
170,94.95908
30,108.85517
300,207.13908
250,179.32393
199,158.05579
110,151.73926
85,103.749756
325,111.02185
75,90.92815
49,80.23269
105,61.67579
80,168.3463
59,77.04101
90,81.69283
100,106.764656
75,93.51056
99,180.4046
38,59.50837
150,131.85257
50,106.07081
95,126.62201
220,127.043335
55,62.131077
200,106.399994
179,153.0069
158,146.04483
51,77.29641
70,130.68364
46,104.291794
69,84.839165
25,94.04379
150,104.503456
120,133.09503
79,93.673485
100,130.046
60,117.30539
60,75.32751
89,148.58186
245,161.7513
50,82.88975
45,64.15926
300,138.37706
85,131.68027
159,206.56706
79,131.19379
91,111.76574
275,95.27156
59,113.84708
90,121.45373
225,156.83385
119,82.79237
199,87.57473
150,200.97537
75,94.54405
200,139.92853
99,150.25816
135,113.23741
101,81.97077
70,79.36033
105,77.14121
80,127.17439
53,189.8561
199,148.23802
119,170.32936
50,83.21717
75,79.28199
299,139.45615
180,152.81822
37,73.3735
75,66.058914
99,114.94839
60,85.77542
120,87.28377
100,112.543304
52,117.91447
150,120.12557
30,78.78443
110,91.589935
89,128.23259
200,109.70743
124,130.92476
199,135.26926
50,84.96196
55,68.83399
37,106.89165
50,113.189
60,51.507942
42,101.49463
35,67.22505
45,74.53309
175,159.18538
45,77.30278
70,101.73205
47,94.582756
125,77.83319
100,79.89654
54,49.40044
125,126.58586
120,105.24575
120,182.52684
84,109.40317
78,116.486336
200,147.93686
45,107.99654
100,135.37195
148,163.81926
100,80.49054
50,59.952633
234,113.21669
200,143.91565
55,105.725975
200,92.0247
50,93.0522
210,134.74762
100,97.97619
100,131.98631
50,81.35758
80,133.71385
70,85.95234
120,80.75892
50,67.79408
99,90.65778
70,93.5058
40,81.74076
125,165.04793
170,116.994576
60,118.74119
155,130.0248
290,155.02287
90,104.793686
90,103.20291
69,163.03957
265,116.755196
100,141.69682
102,160.28786
120,115.752365
215,181.16544
59,75.330215
280,130.68936
50,118.25095
100,81.75315
32,81.35271
90,136.0186
70,139.57214
260,149.39226
120,57.002605
195,149.20717
130,94.48799
250,141.97293
120,110.8375
55,87.51139
250,164.48174
150,137.38797
45,70.81243
98,98.70183
50,64.45775
32,100.3295
120,84.39531
200,155.77287
85,117.855
225,106.96206
325,156.50168
75,116.70742
179,95.01564
245,141.58997
185,126.490715
78,116.41515
150,110.286415
169,104.34178
100,133.47993
60,73.39072
65,138.82968
90,109.8171
60,134.30923
52,92.00573
40,87.580025
90,116.63133
72,134.12373
65,87.545166
90,66.488266
200,142.55733
150,103.13198
100,89.43481
290,200.66199
87,65.94214
50,58.964394
75,157.8214
100,99.223076
40,45.978695
75,89.27446
100,139.62956
145,99.27053
85,94.624405
225,189.49988
60,76.48867
220,184.76842
239,204.01982
44,81.32169
65,88.93391
325,186.58005
125,89.64354
186,145.53215
40,75.48439
110,70.56801
150,94.45724
205,172.18835
100,79.29432
55,60.506687
159,118.07384
125,99.08151
125,183.31804
50,103.471054
97,94.55464
300,112.42664
200,140.98248
68,104.64764
325,177.95317
251,144.16142
200,159.71727
80,150.2533
120,70.26699
175,172.60924
225,206.0679
136,106.833496
100,182.83061
85,113.193695
150,82.959946
125,92.90775
110,132.7312
79,74.21821
190,198.75865
170,166.64319
165,200.7298
200,130.98605
225,173.58128
75,79.21876
118,113.94308
100,175.78377
34,59.40853
145,147.86656
73,85.64823
45,49.462944
160,154.0715
120,108.33707
69,85.7432
62,77.12116
45,85.405785
160,156.78523
125,137.11104
140,139.61124
100,81.17298
100,100.53319
265,209.8507
55,71.08617
90,105.561325
100,127.951836
55,97.98215
210,150.48784
100,70.993385
75,111.2653
190,166.25726
187,153.54623
55,94.67144
82,84.98425
48,117.20418
250,103.0527
150,116.52618
139,142.52658
150,122.764015
68,91.06744
160,121.84772
45,112.191956
75,70.55335
190,160.39479
184,139.67316
95,81.36211
60,106.10769
179,195.21565
200,130.58636
150,133.63533
150,176.97118
95,105.352165
75,113.23745
165,97.95772
125,138.93495
65,101.292694
50,86.65026
55,123.05844
250,100.89767
180,116.93573
285,205.56462
70,79.92641
100,145.43271
199,147.09581
90,98.327255
36,68.07372
175,132.06082
198,144.9851
60,92.508446
85,152.33105
45,72.16421
229,144.31259
99,74.870026
170,172.36533
97,104.51585
90,125.9908
46,60.563126
185,128.83305
49,96.804016
180,145.10818
80,81.01761
165,145.26303
110,139.94556
60,111.724304
70,107.749016
33,71.9304
95,111.20499
220,146.45352
70,105.75373
70,92.71602
120,117.86613
115,115.82718
160,183.34651
40,99.482765
106,144.24065
55,122.13485
208,140.05545
200,117.765205
40,75.52537
95,139.93268
109,94.382385
40,116.39264
178,112.065636
99,193.24283
140,164.43953
140,72.00947
33,61.80801
300,118.36783
215,166.96053
300,156.17455
89,215.25119
85,72.40877
65,85.60529
110,112.780754
40,63.791286
115,60.673508
63,159.26726
100,107.47985
320,158.69016
74,104.42236
190,191.79662
125,179.09972
190,200.49976
100,146.60635
75,168.60828
25,91.00999
45,66.14966
136,99.12237
45,111.1179
70,114.37067
150,147.58113
91,70.15738
95,135.69829
210,262.90103
199,122.37815
300,124.18879
85,76.04851
129,133.77905
200,108.05665
70,114.60994
140,149.86896
119,151.69872
100,104.5262
100,136.84944
59,95.84994
69,112.772835
140,176.72797
100,122.03653
40,107.33881
100,150.57451
85,101.65518
55,96.12773
41,51.87554
40,52.622204
55,113.237015
100,100.87724
60,138.25897
214,188.77733
140,138.23201
200,118.27008
99,158.98634
225,180.36143
95,150.98283
200,158.52197
275,148.66148
75,109.83947
59,118.55809
249,140.6276
84,96.98091
200,155.73145
220,199.32654
69,84.86635
130,149.80353
120,118.726326
145,94.14395
222,187.94333
275,186.33743
55,62.648186
95,86.50583
42,79.037125
120,191.10692
90,85.55124
42,102.20555
225,150.42474
100,166.2278
180,136.22731
100,101.69434
45,77.41008
200,137.60593
30,62.645206
225,94.61174
159,141.43056
80,86.66144
186,128.24226
205,157.23802
250,180.67897
159,124.59474
210,202.21086
50,72.76596
61,140.1665
175,180.40999
250,121.18248
249,83.25642
155,99.370026
265,174.23273
245,136.6061
145,104.205795
85,88.968216
69,79.11491
30,69.71256
75,114.5269
75,60.225758
290,204.81721
125,63.487797
175,203.23918
159,133.26854
83,105.17332
39,92.251915
199,161.39433
230,153.47517
150,138.97183
185,152.69688
132,109.95183
120,99.28171
100,72.39321
45,95.563614
300,85.2196
125,93.34933
170,152.7695
180,168.08798
85,88.48262
65,72.1881
140,112.561035
180,84.34586
125,68.19305
65,188.13911
61,85.1534
195,101.40332
332,180.11519
200,73.75068
240,126.40415
118,96.24061
250,176.08197
175,183.72891
38,79.88224
110,137.0524
90,169.82748
205,145.87169
77,72.04171
70,79.67891
135,120.068535
90,134.3241
300,155.12994
100,77.27977
160,162.84683
70,95.72828
89,112.18055
125,149.31277
252,205.63455
47,139.54643
40,80.335045
170,112.28286
79,91.488716
58,114.8972
100,179.67897
70,69.25052
90,154.98795
250,144.80869
60,86.997894
64,136.399
217,140.05054
30,53.4842
250,156.90167
99,117.598816
150,80.81563
120,125.71696
55,60.657
120,132.98093
225,103.455734
50,58.84194
55,73.02094
79,82.163765
46,67.46612
117,147.31805
280,175.49422
60,82.13526
99,40.083023
90,109.66615
100,69.879
138,139.96004
60,89.03405
259,176.21834
150,170.53462
88,67.259445
170,158.8612
100,128.77153
143,161.7089
165,144.96655
48,80.92443
156,132.49083
210,189.52855
150,90.73713
92,153.01418
70,98.42214
75,154.48961
137,185.70062
75,88.71327
105,86.09695
39,76.41997
50,103.65639
75,96.174
56,114.29449
175,140.25742
60,87.14257
199,163.30219
50,95.59381
145,112.41395
149,91.005066
100,152.19774
95,125.168205
100,168.82631
254,183.019
200,101.58108
35,107.13336
99,158.41437
49,76.4064
179,209.8161
80,88.78205
25,79.19034
150,190.79918
75,94.543
160,119.01719
60,174.51395
32,67.07795
70,107.90718
150,83.231514
62,76.799484
140,101.17092
79,115.24594
51,76.50403
133,167.237
198,193.33537
80,100.2164
100,96.34163
45,139.5284
250,110.201004
45,87.12238
125,95.057175
58,146.23273
149,132.07103
225,157.86137
55,80.7372
60,199.24016
72,136.30513
150,141.07567
12,86.10166
250,156.72383
65,148.1322
40,77.23802
35,59.357067
225,140.72525
80,142.515
69,85.630585
39,120.77103
40,105.568634
228,220.51526
100,103.780365
100,70.48708
185,154.25598
250,158.92291
215,225.24098
200,122.48654
60,150.16072
85,76.02261
49,73.18044
150,108.14995
200,121.921
200,179.26773
199,162.37846
70,81.488556
85,179.67673
62,79.34344
68,118.65664
80,137.62292
68,99.211006
172,170.92575
275,116.73613
33,31.571518
37,137.07648
300,140.5782
219,189.7639
150,143.87904
65,56.714252
160,133.54431
125,84.72663
109,124.58403
249,119.688614
150,89.859695
100,97.53214
143,158.02986
75,76.297455
220,152.40038
105,83.075645
150,147.3731
150,121.25139
255,173.80415
136,147.57625
300,161.19078
209,184.06238
50,96.143486
245,181.86052
298,139.33463
100,96.13174
80,120.84087
125,124.27971
70,96.29254
250,183.19151
50,94.737
120,182.53755
83,92.093445
120,158.7839
125,111.77414
120,111.418045
150,150.44148
80,66.20517
115,120.31557
100,107.21159
199,160.02614
99,153.86949
75,85.826004
200,128.69858
99,168.2931
200,128.0397
75,55.177856
160,167.62265
150,214.48413
80,90.72371
300,129.13686
115,111.4716
74,124.5997
220,115.114494
70,96.7919
150,84.42843
300,200.67825
132,76.58119
239,222.76437
50,119.11265
249,197.9054
113,129.74005
134,111.49161
110,73.228935
150,169.89105
60,147.78737
110,65.55154
249,157.56386
68,82.321396
70,100.253876
170,111.301865
165,179.62032
189,162.62033
75,71.413414
145,88.14084
199,166.4729
250,191.9435
80,142.18987
198,155.15616
90,155.10948
70,148.77051
115,87.584465
120,96.59883
110,160.60797
160,154.1655
170,123.33647
130,117.97789
120,111.437096
59,95.81835
135,87.438736
101,93.04154
35,62.96934
125,81.43897
106,128.53165
249,166.68773
100,87.28815
150,158.18819
69,86.10868
39,152.62325
74,95.36447
100,102.12502
69,131.26001
20,131.05754
80,132.33524
200,110.80104
207,132.00623
249,152.40959
130,101.82076
75,108.93625
100,87.20102
48,112.530426
130,106.832634
40,68.82111
60,86.799706
70,165.40825
160,138.20255
100,176.18413
98,75.33554
99,95.67241
130,126.37757
70,75.24823
113,115.30067
129,103.06632
80,99.13099
175,184.86665
99,110.199036
120,132.84705
141,133.96855
170,133.52142
50,88.90686
45,98.14421
50,101.65432
125,89.691315
210,146.94968
150,175.93405
85,153.26251
195,174.55176
53,74.721756
108,95.05422
250,99.54358
202,84.47295
60,123.47274
150,212.41025
230,139.76068
165,91.80505
54,74.01927
80,67.06948
90,95.140816
275,155.64534
288,100.11707
33,87.494606
165,141.33546
70,89.57761
55,115.18818
49,69.00534
104,113.4195
71,110.85442
150,182.40741
250,179.83157
325,149.13007
79,96.30976
51,64.335075
53,86.35478
160,134.60974
52,96.636
33,73.92507
95,170.6923
125,137.6751
275,178.11378
48,100.20194
60,104.99237
33,131.35796
120,121.00041
100,135.59612
125,80.84166
115,64.13442
50,70.51753
239,186.24924
85,113.677925
180,164.96193
50,113.5536
150,119.08964
90,152.88881
150,172.51335
289,197.14636
55,94.33105
50,91.98213
60,69.59623
180,130.05513
146,140.65846
128,173.11726
170,173.79826
80,138.49265
85,93.30908
235,95.35204
60,100.230385
60,76.23448
299,189.26811
199,132.27818
94,157.8779
100,114.23023
150,194.09914
80,153.71211
185,146.1708
250,192.38141
245,263.95776
49,82.966896
70,66.92947
55,118.64831
100,155.73755
95,169.99397
50,77.68178
30,74.54912
225,153.40288
79,98.302704
68,76.43639
255,163.76617
170,131.59642
50,89.23135
125,129.70221
55,143.48207
125,157.61794
325,194.24533
140,153.23743
125,92.659546
126,86.17691
163,112.23864
60,83.76468
78,112.73378
249,220.12103
200,78.61741
40,84.05488
45,90.047844
40,74.29135
75,99.995804
80,104.40121
120,167.23764
175,194.22456
99,129.06204
58,156.78386
190,86.710304
269,190.00046
120,97.042854
130,152.87325
100,121.48214
95,122.0245
85,106.6195
49,112.11664
80,65.21888
29,67.995125
159,164.61281
138,136.7405
300,154.58531
53,69.66213
260,102.27127
125,185.59338
155,171.67198
89,150.28491
175,149.84648
247,135.49365
100,74.85697
105,178.40189
300,149.2727
29,87.34873
27,46.856544
225,101.04416
70,145.3193
115,78.63376
55,110.1311
70,130.12457
100,127.91878
85,86.15729
60,84.49568
38,101.98885
90,135.72743
125,120.63882
67,124.33502
60,76.511185
120,127.71696
85,180.58499
62,83.23886
80,87.843544
150,119.72185
89,88.7199
100,88.455574
40,139.54973
140,105.91122
110,89.67235
65,73.02358
36,92.628174
150,183.95322
229,211.569
70,93.2565
275,189.77423
85,78.079094
40,78.27099
65,95.64619
80,76.65869
65,112.647415
75,84.20738
95,147.58864
149,89.975655
150,147.87595
160,126.1393
149,106.58762
170,151.50914
115,85.56259
110,66.63342
247,145.09688
230,131.51332
182,201.61966
40,64.6523
150,138.78049
90,194.2812
180,159.2657
170,144.74095
85,136.30063
97,101.91423
47,89.655136
149,152.8797
150,106.18445
240,188.80836
69,134.86972
115,115.360756
180,139.14708
50,87.904816
70,98.44876
153,130.41624
103,154.64375
160,127.489174
300,106.440025
149,154.12543
100,138.86705
180,129.87537
250,135.97777
145,151.45229
200,162.09996
59,86.56722
99,121.81913
49,79.19168
55,94.80793
90,95.18604
60,82.8045
56,92.333244
179,171.35178
200,88.92979
300,191.31084
135,205.02632
75,114.157425
50,110.27997
55,115.65705
170,118.512184
39,72.009544
46,106.28135
50,105.90077
50,84.59432
150,177.95607
150,46.44516
41,59.939873
85,110.22763
140,110.17876
59,163.52542
120,165.40123
40,74.10093
85,115.39007
40,66.20537
55,63.848843
38,87.44547
150,129.33412
110,51.55968
90,136.0515
225,164.40744
315,115.33154
80,152.32896
200,176.70567
100,182.93964
70,105.625496
67,69.604706
250,164.90698
140,78.558495
64,84.36789
180,160.61058
80,82.03177
100,156.91357
120,67.48924
75,110.596985
55,121.600204
250,169.33453
250,186.39821
250,88.53194
90,119.87944
190,115.98518
50,140.23477
225,93.063255
55,77.156006
84,144.86217
125,141.12073
70,93.93296
70,121.972725
125,93.13216
176,133.19595
92,113.832115
110,126.42022
110,84.32003
175,158.33772
200,89.83985
60,79.42425
89,120.292244
80,111.55083
150,100.34744
145,135.71815
150,125.99367
235,177.83913
60,83.9034
28,77.06953
29,70.8518
85,83.68012
80,156.28006
220,138.70834
74,103.907455
50,130.59404
60,121.33247
47,139.19405
60,91.67589
42,60.400852
90,71.61132
69,77.22609
80,112.023705
172,147.07175
120,116.28989
180,202.78905
178,78.761086
115,128.58896
70,127.22612
65,111.9546
50,71.37871
250,213.5568
119,132.78314
55,92.11226
299,124.44147
90,149.08476
250,157.97418
175,153.75452
167,139.99017
140,145.73302
40,110.19297
47,85.4888
100,124.906235
65,138.37292
90,131.79414
325,144.44403
75,159.8828
62,127.06343
225,104.0024
60,44.266365
64,99.10403
185,163.04424
50,74.16495
270,195.50626
150,175.86145
78,77.12476
140,116.29561
70,82.677216
75,79.394936
40,85.59062
70,135.47078
37,74.72609
60,129.10944
60,86.43183
298,167.41026
68,89.49324
250,184.7349
88,80.03814
85,97.13053
150,109.11511
175,180.90115
40,74.3844
56,155.24481
199,111.788506
325,97.12861
63,129.85771
110,136.59718
100,166.16962
60,153.89188
80,90.17222
88,216.48537
60,89.716736
140,115.81945
67,114.29749
50,46.82873
130,157.17061
149,172.13872
236,225.64156
200,79.94666
50,62.854908
156,158.21324
200,92.8109
16,69.88172
66,142.78848
90,99.75195
185,175.65883
80,114.85976
250,150.39835
300,138.39642
50,97.83519
78,146.11627
95,135.3715
55,144.38605
49,100.093864
110,78.37091
35,103.52161
25,54.068264
99,143.20213
35,54.296314
116,135.95119
115,91.97001
60,136.1778
45,66.01611
41,129.8859
45,68.52412
175,153.98183
80,148.4837
45,134.0368
47,54.767212
115,186.4327
150,153.58334
195,144.64731
92,158.54073
49,92.25918
210,115.72419
69,94.58717
60,87.12489
65,170.61174
49,73.35284
95,113.589806
140,102.46093
65,121.52616
50,133.9198
150,147.61893
300,168.15868
42,144.35277
70,108.31639
34,107.61668
240,177.8562
49,90.54949
114,95.864525
89,171.5568
33,74.26871
97,81.300545
99,85.63673
235,186.21259
65,144.19492
62,106.29151
125,127.29889
70,130.58461
39,75.28856
42,78.217445
85,90.105385
89,96.632164
200,156.11632
249,212.85693
60,94.90068
95,140.46617
80,87.08803
100,92.65874
45,124.49151
150,90.780716
300,214.93976
60,135.52808
70,177.28203
145,120.21534
259,193.36049
50,101.532005
99,83.92115
70,104.64552
115,82.45322
245,185.00577
250,144.84924
175,86.69775
40,102.60182
220,181.0369
55,100.69513
60,90.33599
135,170.56496
85,148.30652
65,128.42403
155,130.29509
74,158.57182
110,95.312325
300,201.21614
180,180.7959
80,101.629135
70,90.249016
270,139.79219
169,112.95125
135,130.27158
50,62.313503
42,60.28324
220,192.3297
190,187.57256
77,113.275665
70,113.98989
35,51.48455
116,184.88142
130,179.46684
125,138.37495
49,80.124535
142,168.70775
35,38.55536
140,124.752235
80,116.605446
95,94.832
197,88.454704
120,169.37611
184,64.09899
149,158.22632
85,121.707726
120,152.27725
295,174.1923
95,65.561584
85,88.30329
83,95.41922
250,100.4498
68,82.00746
60,115.63973
147,179.09317
50,89.68038
45,91.39388
130,123.25438
35,63.104748
130,123.68862
113,173.49419
65,122.69084
60,90.432175
40,64.95667
50,57.58443
225,157.56364
45,64.05304
115,123.00441
250,98.40789
40,64.11308
66,114.03369
125,134.96515
39,87.47577
225,144.23918
150,140.05191
60,90.83792
40,77.405975
100,96.60151
195,153.90245
250,150.5185
152,75.632744
167,157.82492
201,188.56628
102,138.8124
140,151.97853
42,50.095493
135,84.09874
154,196.57574
73,72.33311
80,88.55689
100,118.37094
250,157.01219
105,133.60942
120,93.63477
40,81.833046
96,107.902405
250,161.97437
250,160.0929
80,150.5652
150,166.57782
235,130.83698
189,159.85419
75,142.47832
71,136.9908
126,157.15944
68,109.035446
165,94.022575
48,94.954956
160,149.00888
50,88.386604
45,81.78595
38,58.304466
73,75.989204
75,130.06836
60,52.373474
80,118.61487
249,175.53432
150,195.8776
265,170.05388
190,175.3377
180,192.96396
150,129.89766
60,98.775665
100,103.364174
170,126.115814
225,164.25645
120,105.54481
295,220.19872
70,88.121376
180,162.66805
189,101.90186
115,131.24438
147,136.89922
325,167.05672
65,81.21178
114,171.18132
115,160.69873
200,171.3388
290,167.25986
243,179.22914
69,82.0765
99,98.46007
190,90.63347
135,94.96809
180,129.2582
69,121.08266
100,102.409996
195,146.1841
68,88.986725
77,97.25446
165,144.86964
150,173.91446
50,109.89999
244,135.17384
150,158.86479
120,137.3771
135,166.11812
150,171.56764
70,87.342316
209,207.85623
190,196.25249
140,60.80707
139,204.8165
140,163.9003
150,177.97032
100,150.03741
85,89.195946
125,163.92383
140,121.18039
285,124.626656
150,188.69878
60,96.3214
50,75.632034
299,144.67677
50,103.203514
150,100.38153
90,124.51035
120,174.69615
120,140.70964
60,96.21717
39,100.752846
130,165.49277
107,147.04114
69,135.05444
110,172.26361
115,89.31788
140,166.13559
64,46.04042
100,208.49718
30,89.93507
90,88.69404
149,155.00215
80,136.07494
129,96.893776
50,99.34462
125,105.53964
125,129.88585
110,88.600655
175,131.7078
98,165.82689
99,104.05109
65,83.54099
95,167.35663
100,98.12001
210,197.26039
147,150.39693
250,196.43556
70,92.64742
75,100.40597
275,117.30289
150,94.13899
220,123.66278
50,178.3885
95,92.1682
89,108.2711
150,122.886955
308,131.37076
165,111.36983
40,101.18817
120,106.87485
100,127.50441
325,184.32423
45,95.66971
137,117.381386
65,91.4913
48,47.739407
105,112.34396
110,118.249664
150,153.87614
175,115.11686
65,91.97544
78,107.29149
175,144.31735
200,118.91725
160,111.33786
150,130.45609
120,133.67584
150,183.86685
250,165.87436
69,90.113335
158,128.29947
101,66.37081
180,76.3611
60,131.94879
155,150.2956
82,87.46969
220,153.00148
179,183.18433
125,87.38645
104,72.09616
99,74.00615
65,155.02652
48,103.94604
130,205.27461
80,87.24943
85,92.68987
168,158.41824
76,146.18146
108,133.65146
50,72.150085
60,117.396126
190,156.79279
179,138.40823
174,97.38863
199,176.5705
209,91.13001
80,81.74049
210,188.36505
150,143.08072
110,116.44982
75,72.62541
139,159.4182
280,178.38873
96,96.41769
75,77.6974
67,117.066734
109,90.09584
70,115.71254
175,92.17858
220,136.53465
61,85.885994
85,118.38274
35,70.49113
190,144.6186
199,116.31451
90,215.99426
50,77.07809
49,70.37567
100,117.50239
120,109.23176
42,115.82367
72,83.24671
110,193.6203
170,114.55481
66,89.50261
125,133.33289
75,72.09538
125,123.2887
135,65.24382
85,66.05598
150,118.57566
40,70.425545
179,174.11316
90,70.157845
20,52.930653
95,81.60569
170,147.77043
170,113.964294
175,172.56325
101,92.15296
79,146.67372
200,136.10728
35,75.76083
130,139.50014
85,118.57232
46,68.599335
77,87.64441
85,78.22849
250,99.35679
110,108.02476
118,92.55525
68,84.903915
125,84.91946
200,191.53848
150,106.41182
190,94.432816
115,140.88663
45,95.16799
60,95.87421
50,104.604454
150,124.760025
125,177.45023
28,77.667915
159,137.81252
65,107.124725
159,89.79523
280,126.382576
295,167.44012
85,92.36813
150,132.8996
180,217.5111
249,169.88577
80,113.84204
130,101.78222
150,137.39857
100,86.843895
150,128.77103
110,118.45844
175,166.3683
150,111.3926
81,86.39733
329,183.69438
84,100.98444
60,99.15958
28,74.813286
43,45.93698
79,71.099594
180,121.99632
149,155.85117
100,91.486664
83,114.83109
125,177.80737
55,124.77616
170,171.43915
150,150.69205
184,116.44238
140,110.22794
85,84.657394
220,96.10939
278,128.21289
59,66.31039
65,68.87303
99,174.64687
74,88.51731
95,67.782166
35,116.04417
150,99.80734
148,133.78847
84,81.509315
60,68.34963
55,69.37135
90,156.35855
133,174.42271
65,176.85214
90,61.771248
210,199.4334
90,84.67225
63,68.39487
225,158.37386
60,78.879906
180,93.00228
48,61.685387
125,112.99347
60,138.70465
295,91.04006
200,125.24786
110,147.42502
52,75.13149
172,157.39943
220,186.38751
50,105.790306
97,157.18094
40,87.415886
100,85.759254
110,93.55406
145,161.76854
150,108.698814
49,99.459366
27,98.000534
125,189.81525
85,142.4328
125,121.92999
100,112.892685
194,203.22256
40,113.468254
35,85.13616
75,154.00867
65,123.398186
55,96.078094
50,66.80826
169,155.7843
135,142.53357
90,96.16971
50,92.24529
120,108.27958
99,137.16353
100,114.942604
105,119.740135
120,159.9154
100,157.93582
55,75.456215
172,109.16351
205,161.14705
160,161.05008
170,185.62354
250,91.79026
225,160.04092
70,75.789696
79,104.62608
80,67.00801
60,85.39291
125,96.190125
36,72.5805
80,71.52849
65,106.274
78,67.07196
69,124.37577
80,110.0889
125,133.86047
199,185.79762
140,110.95638
100,124.92578
90,85.108376
63,104.406784
200,150.34268
97,93.11458
99,108.15195
50,53.722965
120,132.44775
160,84.915344
50,72.77136
250,133.48431
140,161.34242
55,78.995445
160,93.07713
70,71.98944
159,88.850136
120,201.46884
85,106.840294
209,147.39209
79,82.3758
80,76.09848
47,79.692055
50,101.713745
65,92.112335
55,70.621155
115,173.56627
70,101.78382
100,166.33037
150,105.86432
150,90.50321
35,88.21282
100,122.365486
262,96.49587
75,111.468544
65,136.02849
130,119.08986
100,149.41342
103,167.98195
69,87.13075
120,109.00383
225,170.62062
130,136.75891
100,125.791145
145,133.82504
200,155.56943
39,112.37551
60,79.577156
90,181.02971
70,120.09891
139,123.5363
75,141.65866
225,93.33701
249,116.83002
50,85.11426
230,142.93352
195,129.42497
210,261.48233
125,107.686104
245,105.014755
145,85.17092
45,68.21967
34,93.60991
50,67.54214
65,61.256847
300,107.78422
70,88.26501
56,92.965744
185,93.601135
85,39.08535
165,167.09274
28,68.68848
63,105.0049
60,72.4691
172,176.95955
300,165.2898
125,169.68123
51,122.55646
78,150.91582
134,120.02354
239,194.52866
85,83.00871
35,65.91522
300,154.96681
64,118.02536
50,97.17107
80,129.09398
250,136.07123
80,157.37099
100,149.71844
141,152.8104
20,78.11042
150,166.97443
150,163.72064
60,68.66442
149,147.97214
170,83.030594
112,78.56223
100,86.990685
65,118.23576
293,190.50218
68,67.14209
130,80.5393
75,95.601105
60,116.37551
300,174.30371
275,140.74687
85,107.46087
75,64.49023
53,113.71863
150,143.60771
275,137.17711
33,66.326965
80,109.18767
135,111.837006
200,95.493996
179,199.88841
300,230.41168
75,87.659164
69,149.74759
90,160.06007
100,116.953964
40,93.55376
290,216.06549
90,80.36025
120,121.96233
110,102.23221
104,151.19624
85,84.713326
35,55.660664
139,177.9205
150,157.57661
160,167.72604
38,103.27464
115,114.7432
199,170.8666
275,114.81066
65,102.313805
149,147.38194
110,138.37337
225,175.73265
79,91.60878
130,89.80173
218,174.04893
44,80.782074
236,223.15804
169,167.08914
100,186.79228
65,172.04457
59,109.86026
54,95.28637
150,139.57173
55,79.864204
100,157.52415
90,164.68266
96,135.91266
80,81.25308
250,168.32803
100,94.124084
54,94.00105
299,174.9708
50,81.458855
165,129.02202
80,77.48788
50,84.400604
125,75.04051
125,143.10873
30,66.414795
70,84.2634
75,68.250244
110,150.74814
125,99.52472
125,141.66756
180,90.18929
160,95.56456
300,123.16389
175,115.0887
100,84.030304
121,121.328735
150,75.24914
199,168.8065
120,210.99101
140,142.29736
60,76.25623
53,103.92958
75,132.51727
200,110.097786
65,145.16946
91,136.41403
130,143.09045
50,83.04985
59,67.40898
300,197.45593
55,102.27457
150,161.73624
40,63.0091
25,64.01041
150,139.32596
129,118.66252
225,196.63617
80,175.77725
118,65.165474
45,84.83661
240,100.488594
42,37.417698
109,170.27681
75,68.51737
200,115.04209
35,121.51894
238,169.7415
150,113.21469
100,140.1293
140,137.94026
100,119.883026
50,75.07324
150,144.58727
200,89.398926
140,127.34443
99,85.7708
85,82.94804
50,74.57335
135,140.45369
55,123.57351
140,178.86754
150,83.434074
75,103.89077
75,68.06587
139,131.1288
100,78.97773
45,81.32209
150,173.5283
99,153.00218
50,104.77856
69,88.370346
65,109.989685
45,122.350685
44,104.83583
245,123.973595
150,96.59179
198,187.76666
60,119.3416
225,105.302055
36,77.82804
150,219.13228
150,161.35384
65,93.96221
72,122.914856
89,102.18361
165,125.62703
110,181.22392
135,91.14239
174,164.28983
70,83.82485
58,127.02437
95,177.41965
50,111.395615
95,94.42368
44,97.51923
200,174.55927
65,122.42556
199,150.2709
130,128.76442
161,163.65356
150,145.24489
200,98.74587
110,113.19824
95,118.97085
64,49.858276
130,79.74929
40,93.2383
30,82.443665
60,74.90842
44,64.67559
120,131.50204
250,128.87842
150,196.66624
43,97.079315
45,60.164013
170,106.25687
80,99.199425
57,85.72984
110,170.72484
225,131.22742
210,155.67787
73,153.80502
140,150.46143
200,163.40213
169,133.77626
195,126.687225
50,72.86932
69,107.21412
110,165.93097
120,128.43582
70,91.436485
220,145.67815
70,122.26623
69,154.14555
145,152.4947
85,147.46011
140,74.312584
170,157.2208
189,156.87006
75,91.24683
30,84.20814
